SMILES_STANDARD,fup_log10
CC(=O)N1C[C@H]2CC(c3ccc(OCCOc4c(Cl)cc(C)cc4Cl)cc3)=C(C(=O)N(Cc3cccc(C)c3C)C3CC3)[C@@H](C1)N2,-2.0
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,-1.52287875
CCCS(=O)(=O)N1CCN(C2(CNC(=O)c3c(F)cccc3F)CCC(F)(F)CC2)CC1,-0.88605665
Clc1cccc(Cl)c1NC1=NCCN1,-0.15490196
O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cc2ccncc2o1,-2.30103
c1ccc2c(N=c3cc(C4CC4)[nH][nH]3)nc(=NC3CCCCC3)[nH]c2c1,-2.0
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1,-0.74472749
C[C@H]1[C@H](NC(=O)/C(=N\OCC(=O)O)c2csc(=N)[nH]2)C(=O)N1C(=O)NS(=O)(=O)N1C[C@@H](NC(=O)NCc2cc(=O)c(O)cn2O)CC1=O,-0.58502665
O=C(Nc1ccc(S(=O)(=O)N2CCC(Cl)CC2)cc1)c1ccc([N+](=O)[O-])o1,-2.0
CO[C@H]1CN(c2nc(C(=O)NC3COC(C)(C)OC3)c(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,-1.4436975
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-0.63827216
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,-0.07572071
C[C@@H]1CCCN1CCCOc1ccc(-c2cnn(-c3ccccn3)c(=O)c2)cc1,-0.25181197
CCC1(CCC(C)C)C(O)=NC(=O)N=C1O,-0.34678749
Cc1ccc(S(=O)(=O)N(C)C)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,-2.39794001
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,-2.52287875
C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3C#N)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,-2.30103
CN(C)CCC=C1c2ccccc2CCc2ccccc21,-1.20065945
Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(-c3nnc(NS(=O)(=O)c4ccc(Cl)c(Cl)c4)o3)cc(F)cc12,-1.55284197
C[C@@H](Nc1cc(F)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,-1.22184875
O=C(O[C@H]1C[N+]2(Cc3nc4ccccc4o3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,-1.63827216
CCNC(=O)Nc1nc2cc(-c3ccn4ncnc4c3)c(=O)n(C(C)C)c2s1,-1.0
COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1OC,-0.25181197
CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(O)nc3=O)cc2Cl)nnc1O,-2.22184875
Cc1cccc([C@@H]2CN(C3CCOCC3)C(=O)N2C2CCN(Cc3ccc(Oc4ccc(C(=O)O)cc4)nc3C)CC2)c1,-1.36653154
CCc1c(CCN(C)CC(=O)O)cccc1-c1nsc(-c2ccc(OC(C)C)c(C(F)(F)F)c2)n1,-2.69897
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccccc2)C1,-2.0
O=C1CC(c2ccccc2)CC(O)=C1Oc1ccccc1Cl,-1.95860731
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,-1.0
C[C@@H]1CN2c3c(cc4c(Cl)noc4c3F)CC3(C(O)=NC(=O)N=C3O)[C@H]2[C@H](C)O1,-2.0
CCCS(=O)(=O)c1cccc(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,-2.09691001
CCNC(=O)Nc1nc2cc(-c3ccc(-c4nnnn4C)nc3)c(=O)n(C(C)C)c2s1,-1.15490196
O=C(O)c1cc(CN2CCN(c3ccc(Br)cc3)CC2)c2ccccn2c1=O,-1.18708664
CCc1nn(CCO)c(CC)c1Oc1cc(C#N)cc(C#N)c1,-0.30980392
c1ccc(N=c2[nH]c3c(s2)CCCc2n[nH]cc2-3)nc1,-2.22184875
N=c1[nH]c(N2CCCCC2)cc(N)[n+]1[O-],0.0
CCOC(=O)Nc1ccc(=NCc2ccc(F)cc2)[nH]c1N,-0.82390874
CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,-1.29242982
CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,-2.0
COc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cn1,-1.0
c1cnc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1,-1.50863831
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,-1.1739252
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,-0.85387196
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,-0.06550155
COc1cc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)ccc1O,-0.76447155
COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,-1.09151498
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,-1.56863624
COc1ccc(N(Cc2cccc(C#N)n2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1,-0.79588002
C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2,-0.56863624
Cc1cc(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(CCN5CCC(N6CCCC6)CC5)cc4)c3)CC2)nn1C,-1.37675071
CCCS(=O)(=O)c1ccc(F)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,-2.0
COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)C3CCCC(N4CCOC4=O)C3)cc2)cc1,-1.61978876
CO[C@H]1CN(c2nc(CO)c(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,-1.537602
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,-1.0
COc1ccc2ncc(=O)n(C[C@H](N)[C@H]3CC[C@H](NCc4ncc5c(n4)N=C(O)CO5)CC3)c2c1,-0.22184875
COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12,-2.0
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-0.05551733
O=C(O)c1cn(Cc2ccc(N3CCOC3=O)cc2)c2cccc(F)c2c1=O,-0.64975198
CCOc1cc2nnc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1,-0.95860731
Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)cc2Cl)n1,-1.0
NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,-0.79588002
O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cn1)c1cc2ccncc2o1,-1.0
CN(C)C(=O)CN(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12,-0.77728353
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2C)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,-1.7212464
C[C@@H]1O[C@@H]1P(=O)(O)O,0.0
CCC(O)(CC)CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,-0.1739252
CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1,-2.30103
COCCOC(=O)N(C)C1CCC([C@@H](NS(=O)(=O)c2ccc(-c3ccc(OC)cc3)cc2)C(=O)O)CC1,-1.63827216
Nc1ncnc2c1C(=O)N(c1ccc(-c3ccc(CC(=O)N4CC(O)C4)cc3Cl)cc1)CCO2,-0.65169514
Cn1nc(-c2cnc3[nH]cc(C(=O)NC(C)(C)C)c3n2)c2ccc(Cl)cc21,-2.52287875
CN1CCN=C1c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(Cl)cn2)cc1,-0.74472749
O=C(Nc1ccc(N2C(=O)CC3(CCCCC3)C2=O)c(Cl)c1)c1ccccn1,-2.22184875
O=C(NOCCO)c1ncc2cncn2c1Nc1ccc(I)cc1F,-1.04575749
CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(=NC(C)C)[nH]3)nc3c(Cl)c(OCCN4CCOCC4)ccc23)CN1C(=O)[C@@H](NC(=O)O[C@@H]1C[C@@H]2C[C@@H]2C1)C(C)(C)C)C(=O)O,-1.58502665
Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(F)c(F)c1,-0.99139983
CN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)c3sc4ccccc4c23)CC1,-1.4436975
COc1cc2[nH]cc(C(N)=O)c(=Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1,-1.34678749
CCOC(=O)C(CC(C)C)NC(=O)C1CCn2c(C(=O)c3ccccc3)ccc21,-0.25963731
CN(C)CC[C@@H](c1ccccc1)n1cc(NC(=O)c2n[nH]c3cc(-c4cn[nH]c4)ccc23)cn1,-1.52287875
CCNC(=O)Nc1nc2cc(-c3ccc(-c4nnn(C)n4)nc3)c(=O)n(C(C)C)c2s1,-1.09691001
CC(C)CN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)S(=O)(=O)Cc1ccccc1,-2.0
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,-1.46852108
O=C(O[C@@H]1COc2nc([N+](=O)[O-])cn2C1)N1CCN(c2ccc(OC(F)(F)F)cc2)CC1,-1.04575749
CN[C@@H](C)[C@@H](O)c1ccccc1,0.0
CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](F)[C@@H]1O,-0.16877031
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,-0.39794001
C#CCN(C)[C@H](C)Cc1ccccc1,-0.82390874
COc1cc2nnc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1,-1.14874165
C[C@H](c1cc(C(=O)N(C)CCO)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,-0.76955108
COc1cc2c(cc1OCC(O)CO)Cc1c-2[nH][nH]c1=NCc1c(Cl)cccc1Cl,-0.88605665
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCCS(C)(=O)=O)c4ccc(OC(F)F)cc34)nc12,-2.15490196
Cn1cnc(S(=O)(=O)N2C[C@@H]3[C@H](C2)[C@@]3(CNC(=O)c2cccc(C(F)(F)F)c2)CC2CC2)c1,-1.39794001
CC(C)Oc1cc(N=c2[nH]c(N[C@@H](C)c3ccc(F)cn3)ncc2Cl)[nH]n1,-1.16115091
CCN(CC)CC(=O)Nc1c(C)cccc1C,-0.52287875
CC(C)Cc1sc(=N)[nH]c1-c1ccc(P(=O)(O)O)o1,-1.15490196
Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nc(=N)s[nH]5)[C@H]4SC3)C2=O)C1,-0.07572071
CC(C)CNC(=O)[C@H]1C[C@@](F)(c2ccc(CN3CCCC3)c(F)c2)C1,-0.46852108
C[C@@](CCc1cc(-c2ccccc2)no1)(C(=O)NO)S(C)(=O)=O,-1.88605665
Cc1ccc(O)c(C(=O)Nc2ncc(Cl)s2)c1,-2.0
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,-1.13667714
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,-1.4436975
CC(C)(C)NC(=O)[C@@H](c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,-1.48148606
CCCCn1ccc(N2CCC(c3ccccc3)CC2)c(Cl)c1=O,-2.30103
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,-2.39794001
Cc1ccc(-c2nccn2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,-1.29242982
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N(S(=O)(=O)O)[C@@H]1CNC(=O)c1cc(-c2cc(=O)c(O)cn2O)no1)c1csc(=N)[nH]1)C(=O)O,-0.33724217
N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ccc3c(n2)N=C(O)CO3)CC1,-0.15490196
COc1cc2nc(N3CCc4c(cccc4NS(C)(=O)=O)C3)[nH]c(=N)c2c(-c2ccccn2)c1OC,-1.15490196
CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,-0.49485002
O=C(O[C@H]1C[N+]2(CCCc3ccncc3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,-0.92081875
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,-0.04575749
OC1=NC(=Nc2cccc(C(F)(F)F)c2)S/C1=C\c1cccnc1,-1.23657201
COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCC4(CC3)OCCCO4)cc2)cc1,-1.45593196
Cc1cccc2nc(C(=O)N[C@H]3CC[C@@H](NC(=O)c4cc(F)cnc4Oc4cccc(-c5ccc(CN6CCC(N7CCCC7)CC6)cc5)c4)CC3)cn12,-1.69897
COc1ccc2[nH]ccc(=NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2n1,-0.56224944
O=C(O)c1ccc(Sc2ncc(CN3CCC(N4C(=O)N(C5CCOCC5)C[C@H]4c4cccc(Cl)c4)CC3)cn2)cc1,-1.4436975
COCCOC(=O)NC1CCC([C@@H](NS(=O)(=O)c2ccc(-c3ccc(OC)cc3)cc2)C(=O)O)CC1,-1.23657201
Cc1ccc2c(-c3cnc4[nH]cc(C(=O)NC5(C)CCNC5)c4n3)nn(C)c2c1,-1.39794001
CC(=O)N(C)CCc1cc(Br)c(OCCCNc2ncn(C)c3ncnc2-3)c(Br)c1,-0.51999306
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,-1.22184875
C[C@@H](Nc1ccc(F)c(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,-0.56863624
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(=N)[nH]2)C(=O)N1C(=O)NS(=O)(=O)N1CCN(C(=O)c2cc(=O)c(O)c[nH]2)CC1,-0.58502665
CCNC(=O)Nc1nc2cc(-c3cccnc3)c(=O)n(CC)c2s1,-0.95860731
COC(=O)N1CCN(C2CCN(c3cc(C)c4[nH]c(-c5c(NC[C@@H](O)c6cccc(Cl)c6)ccnc5O)nc4c3)CC2)CC1,-1.82390874
CN(C)CCN(C)C1COc2ccccc2-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2C1,-1.56863624
CCNC(=O)Nc1nc2cc(-c3ccc(=O)n(CCOC)c3)c(=O)n(C(C)C)c2s1,-1.15490196
Cc1ccncc1CN(c1ccc(OCC(N)=O)cc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C#N)nc2C)CC1,-0.95860731
CCOc1cc2[nH]cc(C(N)=O)c(=Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,-1.22184875
Cc1c(Cc2ccc(=O)n(Cc3ccncc3F)n2)c2cc(F)ccc2n1CC(=O)O,-1.69897
Cc1ccc([C@H]2C[C@@H](C(F)(F)F)n3ncc(C(=O)NCc4ccc(F)cc4)c3N2)cc1,-2.0
CCc1ccc(/C=C/C(=O)NC2=NCCS2)cc1,-1.46852108
N[C@@H](CC(=O)N1CCN(C(=O)c2ccccn2)CC1)Cc1cc(F)c(F)cc1F,-0.30364361
O=C(O)c1cn(Cc2ccc(-n3ccc4cnccc43)cc2)c2cccc(F)c2c1=O,-1.74472749
CCNC(=O)Nc1nc2cc(-c3ccc4nncn4c3)c(=O)n(C(C)C)c2s1,-0.58502665
N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,-0.26600071
O=C(O)c1cc(Cc2ccc(-c3cccnc3)cc2)c2ccccn2c1=O,-2.52287875
CN1CCN(S(C)(=O)=O)CC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,-0.50863831
N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)NC3CCCCC3)c(=O)n3ccccc23)CC1,-1.18045606
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3ncn4c3CCCC4)nc12,-1.39794001
Cc1nn(C2CCOCC2)c(NS(=O)(=O)c2ccc(C3CC3)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,-1.12493874
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)nc1O,-0.20760831
O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)N=c1ccc(Cl)n[n-]1,-1.39794001
CCN(CC)CCNC(=O)c1ccc(N)cc1,-0.08884239
CN[C@@H](C)C(=O)N[C@H]1CCC[C@H]2C[C@H]3CCN(CCc4ccc(OC)cc4)C[C@H]3N2C1=O,-0.32790214
COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,-2.69897
Nc1ncnc2c1C(=O)N(c1ccc(-c3c(F)cccc3F)c(F)c1)CCO2,-1.39794001
Cc1noc(C)c1S(=O)(=O)Nc1c(N2CCCC(Cc3ccccc3)C2)c(=O)c1=O,-2.0
Oc1cc(COc2cc(Cl)cc(Cl)c2)[nH]n1,-1.69897
Cc1[nH]c(=N)ccc1CNC(=O)Cn1c(C)cc(S(=O)(=O)Cc2ccccc2)c(N)c1=O,-0.1079054
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCCOCc1ccccc1,-0.31875876
O=S1(=O)CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1,-0.63827216
CN1C[C@H](O)C[C@H]1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,-0.55284197
CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1,-0.63827216
Cc1cc(/C=C/C#N)cc(C)c1N=c1ccnc(Nc2ccc(C#N)cc2)[nH]1,-2.0
COc1ccnc(Oc2ccc3c(c2)c(=O)ncn3Cc2c(F)cc(F)cc2F)c1C(F)(F)F,-2.30103
COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)CC3,-1.09691001
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,-0.18708664
Cn1cnc(S(=O)(=O)N2C[C@@H]3[C@H](C2)[C@@]3(CNC(=O)c2c(Cl)cccc2Cl)CC2CC2)c1,-1.09691001
Nc1ncnc2c1C(=O)N(c1ccc(-c3c(F)cccc3F)cc1)CCO2,-1.02227639
CCCNC(C)C(=O)Nc1ccccc1C,-0.14569396
COc1ncnc(Cn2cc(C(=O)NCCF)c3ncc(C)cc32)c1C,-1.22184875
CC(=O)N(C)CCN(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12,-1.76955108
CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)[n+]([O-])c2Cl)CC1,-0.50863831
O=c1[nH]ccc2cc(O[C@H]3CCCNC3)ccc12,-0.02687215
O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2sc(Cl)c(Cl)c2[nH]1,-0.00043451
COCc1noc2c(F)c3c(cc12)CC1(C(O)=NC(=O)N=C1O)C1C(C)OC(C)CN31,-1.01772877
N=c1c2c([nH]c3ccccc13)CCCC2,-0.34678749
CO[C@H]1CN(c2nc(C(=O)NN3CCOCC3)c(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,-1.14874165
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-0.16749109
CC(C)Oc1cc2[nH]cc(C(N)=O)c(=Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,-1.76955108
C=C1COC2(CN(c3ncc(C(=O)O)s3)CC[C@H]2NC(=O)c2[nH]c(C)c(Cl)c2Cl)OC1,-2.22184875
COc1cc2nc(N3CCCN(C(=O)N4CCOCC4)CC3)cc(N)c2c(-c2ccc(F)cc2)c1OC,-1.22184875
CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c(O)c2cccnc21,-2.0
CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC(C)(C)C=N1,-0.43179828
CCOc1ccc(-n2ncc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)c2C)nn1,-0.76955108
N#Cc1cccc(NC(=O)N2CCC3(CC2)C(=O)N(c2cccc(Cl)c2)C3c2ccccn2)c1,-1.88605665
CCNC(=O)Nc1nc2cc(-c3cncc(OC)c3)c(=O)n(C(C)C)c2s1,-1.09691001
O=C(N[C@H]1CC[C@H]2CN(Cc3cccc(C(F)(F)F)c3)C[C@H]21)C(C1CCCCC1)C1CCCCC1,-2.0
CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C#N)nc2Cl)CC1,-0.12493874
CN(C)CCN1CC[C@H]2Cn3c(c(C4CCCCC4)c4ccc(C(=O)O)cc43)-c3ccccc3[C@@H]21,-1.07058107
CCCOCCn1c(=O)c(N2CCN(CCO)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,-0.60032628
N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)NC3CCCCC3(F)F)c(=O)n3ccccc23)CC1,-0.9788107
CS(=O)(=O)c1cc(Cl)c(NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)[C@@H]3C2)c(Cl)c1,-2.15490196
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nc(=NP(=O)([O-])O)s[nH]1,-0.09691001
COc1cccc(OC)c1-c1nc(C(=O)N[C@@H](CC(C)C)C(=O)O)cn1-c1ccnc2cc(Cl)ccc12,-0.30103
CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1nc3ccc(Cl)nc3s1)c1c(O)ccc(Cl)c12,-2.15490196
CC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,-0.25963731
Cn1nnnc1-c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,-1.09691001
O=C(O)c1cc(CN2CCc3cc(Cl)ccc3C2)c2ccccn2c1=O,-1.69897
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,-0.37161107
O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2sc(Cl)c(Cl)c2[nH]1,0.0
CN[C@@H](C)C(=O)N[C@H]1CCC[C@H]2C[C@H]3CCN(C(=O)C(c4ccccc4)c4ccccc4)C[C@H]3N2C1=O,-1.40893539
C[C@@H]1CN2c3c(cc4c(C(F)F)noc4c3F)CC3(C(O)=NC(=O)N=C3O)[C@H]2[C@H](C)O1,-1.55284197
Cc1nc(N2CCC(O)(C3CC3)CC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12,-2.30103
Cc1cc(C2CCN(C(=O)[C@@H]3CNC[C@H]3c3ccc(F)cc3F)CC2)n(-c2cc(Cl)ccc2Cl)n1,-0.92081875
COCn1ccnc1-c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,-1.14874165
C[C@H]1O[C@@H](n2cc(F)c(O)nc2=O)[C@H](O)[C@@H]1O,-0.21467016
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-0.4436975
COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc32)c1C,-0.65757732
CN(C(=O)CS(=O)(=O)N(C)C)C1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,-0.7212464
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(c2ccc(C#N)cc2)CC1,-0.27572413
N=c1nc(N2CC[C@@H](N)C2)c2c([nH]1)-c1ccccc1CCC2,-0.28399666
Cc1ccc(N2CC(COc3ccc(-c4noc(C)n4)cc3)C2)nn1,-1.22184875
CC(C)C(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1,-0.82390874
CC1CN2c3c(cc4c(C5CC5)noc4c3F)CC3(C(O)=NC(=O)N=C3O)C2C(C)O1,-1.28399666
CCCNC(=O)c1cc(F)ccc1CNC(=O)c1nc(C(C)(C)C)n(C)c(=O)c1O,-1.69897
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-1.0
CCN1CCC[C@H]1CNC(=O)c1cn(C2CCCC2)c(=O)c2c1c1ccccc1n2C,-1.0
Cc1c(Cc2ccc(=O)n(Cc3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)n2)c2cc(F)ccc2n1CC(=O)O,-1.69897
COc1c(NC(=O)c2ccc(C)c(N3C=C(C(=O)NCC(C)(C)C)NN3)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,-1.09691001
CCCc1cc(O)nc(S)n1,-0.74472749
Cc1[nH]c(=N)ccc1CNC(=O)Cn1c(C)cc(S(=O)(=O)NC2CCC2)c(N)c1=O,-0.25963731
C[C@H](CS(C)(=O)=O)N=c1[nH][nH]c2nc(Oc3ccc(F)cc3F)ncc12,-0.72815839
